date,site,asset,component,LM_handleNegCoreTempDegC_min,LM_handleNegCoreTempDegC_avg,LM_handleNegCoreTempDegC_max,LM_handlePosCoreTempDegC_min,LM_handlePosCoreTempDegC_avg,LM_handlePosCoreTempDegC_max,LM_pcbaTempDegC_min,LM_pcbaTempDegC_avg,LM_pcbaTempDegC_max,LM_powerLimit_avg,LM_powerLimit_max,unused_duration,estimated_utilization
2022-03-16,-1876563697,-1772384586,-819838384,40.993901417660055,57.07378948359473,73.09698369402875,40.76518528676855,55.94812407296382,71.36459877950065,48.89891099778873,56.377235886992175,60.748583078464456,114.27766681327009,339.09507677678886,66664,0.22841872685185186
2022-03-17,-1876563697,-1772384586,-819838384,42.50794535167936,59.78378368313223,75.96173692008698,42.49780674991417,59.51707373290171,81.51847363715066,49.94673730275563,58.0407560452575,63.30465563477392,114.85784036258988,253.22341811769883,55205,0.3610451157407407
2022-03-18,-1876563697,-1772384586,-819838384,40.42516779583124,55.87107521974954,81.38636940825374,40.27374360566464,55.38722262068885,75.72404719706701,50.031115305053895,57.85685489959563,63.72822746665145,98.7499635528912,298.4212209864814,57896,0.32990395833333336
2022-03-19,-1876563697,-1772384586,-819838384,42.43792084346077,58.19607313167718,75.58751446373225,41.95278409529335,58.06153153241375,77.95440190029431,47.26891385670004,57.26094028002978,66.54599223091,99.75805343880671,281.99761283814877,50721,0.4129452314814815
2022-03-12,-1876563697,-1772384586,-213005067,40.07160753759065,50.943386305462134,58.73632646116384,39.90376763565538,50.92029537305228,58.58489400245279,48.05086829475093,57.36038050485345,63.98416943971861,89.78831736019269,222.6892153246399,56395,0.34727724537037036
2022-03-13,-1876563697,-1772384586,-213005067,40.26986062436992,55.13768345223336,66.06252504508697,40.339994325393846,55.098111274561504,65.34664255729443,48.865966211853646,61.676065074871836,69.62125612515985,113.28670625325029,292.85966704405644,55062,0.3626975694444444
2022-03-14,-1876563697,-1772384586,-213005067,41.16814703983824,54.402168363886375,75.8773187923103,41.52482633813634,54.42369230091834,75.60095748567788,48.30162710215174,60.630788977877735,67.87100409165683,93.53322820005685,294.5085966484185,74062,0.14279863425925926
2022-03-15,-1876563697,-1772384586,-213005067,40.58591052630679,52.82692227938863,65.05331202775429,39.9858454471797,52.87769130941023,65.09956700010564,49.48338934669698,57.204232558621975,60.89259688274459,108.8163738964871,251.9985998661875,64786,0.2501514236111111
2022-03-16,-1876563697,-1772384586,-213005067,41.33296446563015,53.29244679919041,72.1201034108274,41.32911604020742,53.36287915422358,72.13137219862764,50.59801044251117,57.42755223527804,62.29201087644964,113.0676298017217,313.1905142614853,68533,0.2067853587962963
2022-03-17,-1876563697,-1772384586,-213005067,42.09496598885275,53.27762185912113,64.4142141642378,42.26114264962575,53.341193577048,64.44846406190935,50.43994840047518,58.200598034920645,64.47052353490466,116.17939404299192,250.72929908190437,74019,0.14329409722222222
2022-03-18,-1876563697,-1772384586,-213005067,40.99302569298628,53.805373619763834,62.9953568269226,41.23746615547242,53.653192808542784,62.68740906267194,47.26485477802117,57.6275281373126,63.847990254173595,91.05522479776405,250.97459065948516,74026,0.14320974537037037
2022-03-19,-1876563697,-1772384586,-213005067,41.19341137058131,55.19864510580349,85.17812671267339,40.96544037489306,55.1789830568871,85.46457779279493,47.903329872064745,60.650954394656154,72.07023246252626,93.44609840206743,314.3470278090549,55487,0.3577796180555556
2022-03-12,-1876563697,-1772384586,1060928447,39.96073052914859,55.25077925145001,74.45758429606425,40.2539455200661,55.25644490075544,75.04748634308973,47.51257146496539,57.72248728366386,66.29097509119676,99.62561108995322,288.3115890972944,44287,0.48741109953703704
2022-03-13,-1876563697,-1772384586,1060928447,41.191648346226366,60.22635841591027,91.67870400941884,40.8758430691899,60.4387224014467,90.5399779408296,48.646955847714246,60.73743469467416,71.47308128165366,110.24364262807501,303.5024800639614,44424,0.48582975694444447
2022-03-14,-1876563697,-1772384586,1060928447,40.69894893300907,59.61086396169478,77.77879185242858,40.14873867065912,59.53081573060275,77.54669964988757,47.486829126319826,59.52367534116275,67.2451130176613,106.76967857544635,308.3400347302964,61613,0.28687857638888886
2022-03-15,-1876563697,-1772384586,1060928447,40.62146515900321,59.04925415817797,72.07195553211736,40.6872661943383,59.6409364988042,76.19904128796279,48.88233720061848,56.23838647589124,60.629575481274884,111.2498204314571,287.3130369050922,68590,0.2061236574074074
2022-03-16,-1876563697,-1772384586,1060928447,40.6205411970725,58.77375566775821,82.37449091646597,40.76552752633048,58.49794423046197,80.35713626230962,49.229128379476485,56.335800119636346,62.71482137936494,114.52267253844906,307.52579678965014,62657,0.27480096064814813
2022-03-17,-1876563697,-1772384586,1060928447,42.28407073910615,58.023052263228855,79.47472265211715,42.08447123766616,58.15320491210278,76.85306726355185,49.38676748493273,58.83810966457996,64.52557796862618,111.76260849473609,280.50476483625926,53454,0.3813139236111111
2022-03-18,-1876563697,-1772384586,1060928447,37.95293003831623,57.98991839963595,88.19110816614149,38.40856995422347,57.88048812399186,85.00748133038778,45.407083799442205,57.44210128362279,65.64441291816242,96.58331567835756,298.69625528781114,40013,0.5368786111111111
2022-03-19,-1876563697,-1772384586,1060928447,40.48939991990259,54.435571669560424,72.39852760469525,40.534234172316616,54.65001971721746,75.01000239896034,48.23278877428156,55.36932471158524,65.83121346407555,96.61801283436091,276.67169066039844,54556,0.36856226851851853
2022-03-12,-1844894889,1477164192,-1702932383,18.913185182182477,40.72729901188873,68.88232107806807,18.961997307469325,40.437600811146936,71.23287473833555,26.914380540078405,33.76375670612358,40.176880920164606,135.4899316414233,358.7917083814689,78393,0.09266640046296297
2022-03-13,-1844894889,1477164192,-1702932383,16.12883490885881,41.68302302001351,74.16627885508879,15.96996611438189,42.15322516168716,72.99983931118521,23.07043603745922,37.074163661237044,44.04437902311939,121.76438235418051,358.69525417600573,56048,0.3512894097222222
2022-03-14,-1844894889,1477164192,-1702932383,25.492455081823305,48.66284743844088,81.9726490821516,25.791681168311445,47.92801106890829,79.38304275556501,34.28443253452598,45.511757617386166,56.699270799886406,116.1252558020874,359.4766769859079,74268,0.14041600694444445
2022-03-15,-1844894889,1477164192,-1702932383,31.709122672885798,52.964776923598734,90.01076497984309,31.48475731756547,52.76223623059654,89.51364518719018,41.594668504744746,49.55754753745312,53.08813426897917,108.69492948297756,316.60450041057084,77973,0.09753105324074074
2022-03-16,-1844894889,1477164192,-1702932383,36.06285221420933,59.40107440624806,74.71076972555339,35.86732685563121,58.1950426282156,72.0765700886356,45.65747923286703,52.51258034140776,56.61748450386631,134.27690638640001,313.1605873599352,78075,0.09634372685185186
2022-03-17,-1844894889,1477164192,-1702932383,33.43444037078444,50.458615566263354,76.34032155385786,33.453619134237684,49.9011064064825,74.39491185754567,39.75001025377583,46.365058252078036,50.38488433585649,114.5361583880938,359.3838475064002,71170,0.17627261574074074
2022-03-18,-1844894889,1477164192,-1702932383,31.907221337220918,56.691452696604514,75.3531819725999,32.306108524103706,55.86500689176626,72.20536666946086,40.50408750720078,53.154544816990494,62.88320550232946,117.25744490957219,314.5066950884897,63367,0.2665837847222222
2022-03-19,-1844894889,1477164192,-1702932383,36.01821753514342,60.688521903060995,86.10659042273731,35.84261228821917,62.30712757955314,91.8574964398554,45.021263232594755,56.76811648016453,62.72261384601037,138.3975335369848,359.2728775609822,77035,0.108386875
2022-03-12,-1844894889,1477164192,-1698301317,21.22800796644952,37.440020068171215,46.886227257948725,21.50411917794998,37.58169098041696,47.28623298754385,29.351503505477865,38.26653071733649,41.156307683276125,91.71554043799127,271.48356568980296,77999,0.09722975694444444
2022-03-13,-1844894889,1477164192,-1698301317,16.891467664018162,40.092468716081235,54.17002518046891,16.645896207959385,42.3664729790338,56.855818156044016,23.79448629539055,35.69490390084411,40.15368812935285,116.73509718309599,305.0204724096675,78053,0.09660465277777777
2022-03-14,-1844894889,1477164192,-1698301317,34.038311949782184,41.632712363435886,43.75981399900913,34.347764302964265,41.203006889185744,43.26246874560595,41.109975919761965,43.93966633734554,44.47883070394344,86.52592070773547,150.64247158237208,84588,0.020971747685185185
2022-03-15,-1844894889,1477164192,-1698301317,42.97304101373282,56.541342340775316,72.8473676232807,42.9570047689982,57.22725620521752,74.85311919820859,49.60609474599937,53.95467500721904,59.519350440147875,109.15783982966714,300.79412307935036,81718,0.054188680555555556
2022-03-16,-1844894889,1477164192,-1698301317,43.30051287664929,52.37296418275746,54.16935880894018,43.36205362071202,51.498275405179996,53.18202009499534,47.84573980192008,51.30589926173324,52.498321171562445,110.16778830742366,209.61901684245453,85280,0.012962349537037038
2022-03-17,-1844894889,1477164192,-1698301317,34.463899283014094,50.16589174481598,65.5894127077436,34.4614890550853,50.21109281103157,67.06952756431754,41.721567333568714,46.51818360669238,48.28457014541084,130.58697242114272,313.79321140982944,83278,0.036132523148148146
