,datetime_timestamp,component,LM_handleNegCoreTempDegC,LM_handlePosCoreTempDegC,LM_pcbaTempDegC,LM_powerLimit,alert_name
77,2022-03-15 22:38:10.967,-837209140,53.11990899046762,70.74251566065757,57.41971442618987,207.24902271795585,LM_a141_cableTempImbalance
78,2022-03-16 05:48:44.449,-837209140,61.0227950905816,69.31448886614719,47.689998845909,293.60694740877,LM_a141_cableTempImbalance
79,2022-03-16 06:09:42.080,-837209140,48.709139018541066,74.73696982339905,48.71211435672239,222.72222130722048,LM_a141_cableTempImbalance
80,2022-03-16 22:33:58.140,-837209140,54.61243967724037,67.63155613490035,57.455315601942985,192.0176255163991,LM_a141_cableTempImbalance
81,2022-03-17 00:36:27.735,-837209140,82.45117121923069,76.82488245565021,57.0541369810045,20.383734020065493,LM_a141_cableTempImbalance
82,2022-03-17 00:44:15.222,-837209140,59.52025883233864,68.11165017396657,58.24796750879303,259.521393368745,LM_a141_cableTempImbalance
83,2022-03-17 00:46:03.519,-837209140,63.0631847969788,72.38842363491118,59.01380630358438,234.3047432711085,LM_a141_cableTempImbalance
84,2022-03-17 00:46:32.318,-837209140,60.59209792578218,72.32990182607867,58.696313246542495,229.2085794898228,LM_a141_cableTempImbalance
85,2022-03-17 00:46:54.017,-837209140,62.05005339200696,72.74445105122001,58.93587313539375,224.81186840906184,LM_a141_cableTempImbalance
86,2022-03-17 00:49:20.615,-837209140,51.64263311750873,72.18629881846178,59.541357372420464,184.84738426092528,LM_a141_cableTempImbalance
87,2022-03-17 00:50:53.013,-837209140,49.26857327602922,70.16221991652534,60.245118188226094,170.73240449258225,LM_a141_cableTempImbalance
88,2022-03-17 00:52:25.409,-837209140,42.39045487761114,68.01032183058761,59.68881059823112,157.5796975426088,LM_a141_cableTempImbalance
89,2022-03-17 00:52:31.709,-837209140,42.39045487761114,68.01032183058761,59.68881059823112,144.21572424337518,LM_a141_cableTempImbalance
90,2022-03-17 00:55:11.906,-837209140,46.30993427767289,65.13508239148398,60.00093554815899,138.18219484183984,LM_a141_cableTempImbalance
91,2022-03-17 00:55:44.405,-837209140,47.38165912839019,65.2420461380374,59.87378230467563,135.34225364304106,LM_a141_cableTempImbalance
92,2022-03-17 00:55:52.604,-837209140,50.51225339493212,64.50136323427269,60.43760385247643,135.44654620135782,LM_a141_cableTempImbalance
93,2022-03-17 02:30:01.640,-837209140,52.10003863799219,65.71779557351532,54.44178244356493,305.66525224026,LM_a141_cableTempImbalance
94,2022-03-17 02:43:34.718,-837209140,49.04616280051133,68.5078581956057,55.11714472022862,237.2490357259844,LM_a141_cableTempImbalance
95,2022-03-17 02:47:17.710,-837209140,45.40440553305114,64.68836111801218,54.94845548253513,199.13707529239807,LM_a141_cableTempImbalance
96,2022-03-17 17:39:55.773,-837209140,43.32841019662102,61.47588051453026,53.57188628731804,135.30970679915762,LM_a141_cableTempImbalance
97,2022-03-17 17:45:38.862,-837209140,42.85590020680072,62.53434729173918,53.2540710278673,124.41744376811204,LM_a141_cableTempImbalance
98,2022-03-17 18:43:46.367,-837209140,43.62262194542332,52.367195199599216,54.36890067375938,20.839824744876115,LM_a141_cableTempImbalance
